ManagedAreaName|ProgramID|ProgramName|ProgramLocationID|Year|Month|EarliestSampleDate|LastSampleDate|N|Min|Max|Median|Mean|StandardDeviation
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2014|9|2014-09-03|2014-09-03|1|1.43151|1.43151|1.43151|1.43151|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2015|7|2015-07-08|2015-07-08|1|13.84482|13.84482|13.84482|13.84482|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2016|1|2016-01-07|2016-01-07|1|0.75788|0.75788|0.75788|0.75788|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2016|5|2016-05-05|2016-05-05|1|1.19684|1.19684|1.19684|1.19684|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2016|9|2016-09-07|2016-09-07|1|1.00141|1.00141|1.00141|1.00141|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2017|2|2017-02-08|2017-02-08|1|1.70309|1.70309|1.70309|1.70309|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2017|5|2017-05-04|2017-05-04|1|1.0212|1.0212|1.0212|1.0212|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ01|2017|6|2017-06-12|2017-06-12|1|1.34355|1.34355|1.34355|1.34355|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1998|2|1998-02-11|1998-02-11|2|1.44|2|1.72|1.72|0.395979797464467
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1998|12|1998-12-17|1998-12-17|1|2|2|2|2|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1999|1|1999-01-13|1999-01-13|1|1.7|1.7|1.7|1.7|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|1999|2|1999-02-11|1999-02-11|1|2|2|2|2|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2001|10|2001-10-16|2001-10-16|1|7.8|7.8|7.8|7.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2001|11|2001-11-08|2001-11-08|1|9.8|9.8|9.8|9.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2002|12|2002-12-17|2002-12-17|1|1.6|1.6|1.6|1.6|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2005|1|2005-01-10|2005-01-10|1|1.9|1.9|1.9|1.9|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2005|2|2005-02-09|2005-02-09|1|0.8|0.8|0.8|0.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2005|7|2005-07-26|2005-07-26|1|1.3|1.3|1.3|1.3|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2006|2|2006-02-16|2006-02-16|1|1.08|1.08|1.08|1.08|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|2|2007-02-22|2007-02-22|1|0.86|0.86|0.86|0.86|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|3|2007-03-12|2007-03-12|1|1.69|1.69|1.69|1.69|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|4|2007-04-23|2007-04-23|1|1.86|1.86|1.86|1.86|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|5|2007-05-17|2007-05-17|1|1.91|1.91|1.91|1.91|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|6|2007-06-14|2007-06-14|1|1.71|1.71|1.71|1.71|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2007|12|2007-12-05|2007-12-05|1|1.68|1.68|1.68|1.68|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2008|1|2008-01-08|2008-01-08|1|0.84|0.84|0.84|0.84|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2008|2|2008-02-20|2008-02-20|1|1.61|1.61|1.61|1.61|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2008|3|2008-03-10|2008-03-10|1|3.41|3.41|3.41|3.41|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2008|4|2008-04-24|2008-04-24|1|1.05|1.05|1.05|1.05|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2009|2|2009-02-09|2009-02-09|1|1.64|1.64|1.64|1.64|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2012|5|2012-05-07|2012-05-07|1|5.67324|5.67324|5.67324|5.67324|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2012|12|2012-12-05|2012-12-05|1|1.32875|1.32875|1.32875|1.32875|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2013|2|2013-02-05|2013-02-05|1|1.10077|1.10077|1.10077|1.10077|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2013|3|2013-03-05|2013-03-05|1|0.95401|0.95401|0.95401|0.95401|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2014|5|2014-05-07|2014-05-07|1|1.13855|1.13855|1.13855|1.13855|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2014|9|2014-09-03|2014-09-03|1|1.31997|1.31997|1.31997|1.31997|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2014|11|2014-11-05|2014-11-05|1|1.45856|1.45856|1.45856|1.45856|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2014|12|2014-12-03|2014-12-03|1|1.3036|1.3036|1.3036|1.3036|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2015|7|2015-07-08|2015-07-08|1|2.76645|2.76645|2.76645|2.76645|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ04|2017|2|2017-02-08|2017-02-08|1|1.40811|1.40811|1.40811|1.40811|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|1998|2|1998-02-11|1998-02-11|3|1.3|1.97|1.61|1.62666666666667|0.335310801098523
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2001|10|2001-10-16|2001-10-16|1|7.8|7.8|7.8|7.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2001|11|2001-11-08|2001-11-08|1|10.8|10.8|10.8|10.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2002|12|2002-12-17|2002-12-17|1|1.5|1.5|1.5|1.5|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2003|1|2003-01-15|2003-01-15|1|1.8|1.8|1.8|1.8|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2004|12|2004-12-13|2004-12-13|1|1.5|1.5|1.5|1.5|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2005|1|2005-01-10|2005-01-10|1|1.3|1.3|1.3|1.3|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2005|2|2005-02-09|2005-02-09|1|0.95|0.95|0.95|0.95|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2005|7|2005-07-26|2005-07-26|1|1.3|1.3|1.3|1.3|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2006|2|2006-02-16|2006-02-16|1|1.06|1.06|1.06|1.06|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2006|4|2006-04-17|2006-04-17|1|1.85|1.85|1.85|1.85|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2007|2|2007-02-22|2007-02-22|1|0.97|0.97|0.97|0.97|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2007|4|2007-04-23|2007-04-23|1|1.25|1.25|1.25|1.25|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2007|7|2007-07-10|2007-07-10|1|1.02|1.02|1.02|1.02|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2007|11|2007-11-08|2007-11-08|1|1.89|1.89|1.89|1.89|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2007|12|2007-12-05|2007-12-05|1|1.11|1.11|1.11|1.11|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2008|1|2008-01-08|2008-01-08|1|1.08|1.08|1.08|1.08|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2008|2|2008-02-20|2008-02-20|1|1.87|1.87|1.87|1.87|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2008|3|2008-03-10|2008-03-10|1|4.79|4.79|4.79|4.79|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2008|7|2008-07-15|2008-07-15|1|1.65|1.65|1.65|1.65|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ10|2009|2|2009-02-09|2009-02-09|1|1.17|1.17|1.17|1.17|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2003|4|2003-04-14|2003-04-14|1|1.7|1.7|1.7|1.7|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2004|6|2004-06-16|2004-06-16|1|1.4|1.4|1.4|1.4|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2005|3|2005-03-15|2005-03-15|1|4.6|4.6|4.6|4.6|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2005|5|2005-05-10|2005-05-10|1|1.4|1.4|1.4|1.4|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2006|4|2006-04-10|2006-04-10|1|16.1|16.1|16.1|16.1|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2006|6|2006-06-12|2006-06-12|1|1.98|1.98|1.98|1.98|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2006|8|2006-08-16|2006-08-16|1|1.92|1.92|1.92|1.92|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2007|4|2007-04-11|2007-04-11|1|1.95|1.95|1.95|1.95|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2007|8|2007-08-14|2007-08-14|1|1.66|1.66|1.66|1.66|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2008|7|2008-07-16|2008-07-16|1|1.9|1.9|1.9|1.9|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2012|4|2012-04-05|2012-04-05|1|1.12529|1.12529|1.12529|1.12529|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2012|12|2012-12-05|2012-12-05|1|1.01135|1.01135|1.01135|1.01135|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2013|2|2013-02-06|2013-02-06|1|1.36528|1.36528|1.36528|1.36528|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2013|6|2013-06-04|2013-06-04|1|1.24625|1.24625|1.24625|1.24625|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2014|8|2014-08-05|2014-08-05|1|2.72849|2.72849|2.72849|2.72849|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2015|1|2015-01-05|2015-01-05|1|3.69398|3.69398|3.69398|3.69398|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2015|7|2015-07-08|2015-07-08|1|5.23528|5.23528|5.23528|5.23528|
Indian River-Malabar to Vero Beach Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLSUS|2016|5|2016-05-05|2016-05-05|1|1.31604|1.31604|1.31604|1.31604|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1997|12|1997-12-09|1997-12-09|2|1.9|2|1.95|1.95|0.0707106781186548
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1998|2|1998-02-10|1998-02-10|2|1.37|1.42|1.395|1.395|0.0353553390593273
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|1999|2|1999-02-09|1999-02-09|1|1.55|1.55|1.55|1.55|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2001|10|2001-10-16|2001-10-16|1|5.5|5.5|5.5|5.5|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2001|11|2001-11-08|2001-11-08|1|12.1|12.1|12.1|12.1|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2002|12|2002-12-17|2002-12-17|1|1.8|1.8|1.8|1.8|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2003|4|2003-04-14|2003-04-14|1|1.9|1.9|1.9|1.9|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2005|1|2005-01-10|2005-01-10|1|1.9|1.9|1.9|1.9|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2005|2|2005-02-09|2005-02-09|1|1.1|1.1|1.1|1.1|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2005|7|2005-07-26|2005-07-26|1|0.75|0.75|0.75|0.75|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2006|1|2006-01-10|2006-01-10|1|1.8|1.8|1.8|1.8|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2006|2|2006-02-16|2006-02-16|1|1.23|1.23|1.23|1.23|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|2|2007-02-22|2007-02-22|1|1.49|1.49|1.49|1.49|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|3|2007-03-12|2007-03-12|1|1.94|1.94|1.94|1.94|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|6|2007-06-14|2007-06-14|1|1.49|1.49|1.49|1.49|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|9|2007-09-10|2007-09-10|1|1.7|1.7|1.7|1.7|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|11|2007-11-08|2007-11-08|1|1.78|1.78|1.78|1.78|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2007|12|2007-12-05|2007-12-05|1|1.48|1.48|1.48|1.48|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2008|1|2008-01-08|2008-01-08|1|1.05|1.05|1.05|1.05|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2008|3|2008-03-10|2008-03-10|1|1.54|1.54|1.54|1.54|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2008|4|2008-04-24|2008-04-24|1|1.92|1.92|1.92|1.92|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2008|7|2008-07-15|2008-07-15|1|1.52|1.52|1.52|1.52|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2009|1|2009-01-06|2009-01-06|1|1.42|1.42|1.42|1.42|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2009|2|2009-02-09|2009-02-09|1|1.94|1.94|1.94|1.94|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2012|5|2012-05-07|2012-05-07|1|2.09078|2.09078|2.09078|2.09078|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2013|2|2013-02-05|2013-02-05|1|1.22825|1.22825|1.22825|1.22825|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2013|3|2013-03-05|2013-03-05|1|1.46939|1.46939|1.46939|1.46939|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2013|5|2013-05-07|2013-05-07|1|0.83938|0.83938|0.83938|0.83938|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2013|10|2013-10-09|2013-10-09|1|1.39315|1.39315|1.39315|1.39315|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2014|6|2014-06-04|2014-06-04|1|1.22554|1.22554|1.22554|1.22554|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2014|9|2014-09-03|2014-09-03|1|1.35742|1.35742|1.35742|1.35742|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2015|7|2015-07-08|2015-07-08|1|2.50654|2.50654|2.50654|2.50654|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ07|2017|2|2017-02-08|2017-02-08|1|2.35595|2.35595|2.35595|2.35595|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2001|10|2001-10-16|2001-10-16|1|6.8|6.8|6.8|6.8|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2001|11|2001-11-08|2001-11-08|2|3.8|13.5|8.65|8.65|6.85893577750951
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2002|5|2002-05-14|2002-05-14|1|1.5|1.5|1.5|1.5|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2002|12|2002-12-17|2002-12-17|2|1.3|1.9|1.6|1.6|0.424264068711928
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2003|4|2003-04-14|2003-04-14|2|1.3|1.4|1.35|1.35|0.0707106781186547
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2005|2|2005-02-09|2005-02-09|1|1.4|1.4|1.4|1.4|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2005|7|2005-07-26|2005-07-26|2|0.6|0.75|0.675|0.675|0.106066017177982
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2006|1|2006-01-10|2006-01-10|1|1.1|1.1|1.1|1.1|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2006|2|2006-02-16|2006-02-16|1|1.11|1.11|1.11|1.11|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2006|6|2006-06-20|2006-06-20|1|1.95|1.95|1.95|1.95|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2007|2|2007-02-22|2007-02-22|1|1.6|1.6|1.6|1.6|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2008|1|2008-01-08|2008-01-08|1|1.49|1.49|1.49|1.49|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2008|3|2008-03-10|2008-03-10|1|1.99|1.99|1.99|1.99|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2012|5|2012-05-07|2012-05-07|1|4.23491|4.23491|4.23491|4.23491|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2013|2|2013-02-05|2013-02-05|1|0.8636|0.8636|0.8636|0.8636|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2013|3|2013-03-05|2013-03-05|1|0.98525|0.98525|0.98525|0.98525|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2013|5|2013-05-07|2013-05-07|1|1.02403|1.02403|1.02403|1.02403|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2013|10|2013-10-09|2013-10-09|1|1.45109|1.45109|1.45109|1.45109|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2014|3|2014-03-05|2014-03-05|1|1.20398|1.20398|1.20398|1.20398|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2014|5|2014-05-07|2014-05-07|1|1.32687|1.32687|1.32687|1.32687|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2014|6|2014-06-04|2014-06-04|1|1.06173|1.06173|1.06173|1.06173|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2015|6|2015-06-03|2015-06-03|1|1.24332|1.24332|1.24332|1.24332|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2015|7|2015-07-08|2015-07-08|1|2.01747|2.01747|2.01747|2.01747|
Indian River-Vero Beach to Ft. Pierce Aquatic Preserve|5002|Florida STORET / WIN|STORET_21FLSJWM_IRLIRJ08|2017|2|2017-02-08|2017-02-08|1|1.69155|1.69155|1.69155|1.69155|
